Country Name,Country Code,Year,Gini,GDP_per_capita,Lowest20_share,Highest10_share,Inequality_Ratio,Log_GDP
Romania,ROU,1992,25.5,1102.10378473246,9.2,20.2,2.1956521739130435,7.0049761638014445
Romania,ROU,1994,28.2,1323.03237766927,8.9,22.7,2.550561797752809,7.187681636732559
Romania,ROU,1995,31.2,1650.04922365201,8.1,24.3,3.0,7.408560398966015
Romania,ROU,1997,30.5,1577.33656023974,8.3,24.0,2.8915662650602405,7.3634929822267265
Romania,ROU,1998,31.1,1852.5549693339,8.0,24.2,3.025,7.524321029784742
Romania,ROU,1999,29.4,1599.90622808339,8.5,23.4,2.7529411764705882,7.377700299062508
Romania,ROU,2000,29.3,1659.92904910528,8.5,23.3,2.7411764705882353,7.4145301389343015
Romania,ROU,2001,29.4,1825.19299373184,8.4,23.2,2.761904761904762,7.509441010415506
Romania,ROU,2002,30.2,2119.85509684554,8.2,23.7,2.8902439024390247,7.659103014785496
Romania,ROU,2003,29.9,2679.40626016154,8.4,23.7,2.821428571428571,7.893350504244403
Romania,ROU,2004,30.0,3494.99056448955,8.3,23.5,2.831325301204819,8.159085954947399
Romania,ROU,2005,29.8,4618.00350802913,8.4,23.5,2.7976190476190474,8.437717749556667
Romania,ROU,2006,39.6,5757.53127301178,5.0,29.0,5.8,8.65826406337992
Romania,ROU,2007,37.5,8360.33775916596,5.5,27.4,4.9818181818181815,9.031254107076727
Romania,ROU,2008,36.4,10435.1561230787,5.8,26.5,4.56896551724138,9.252935780882723
Romania,ROU,2009,35.6,8548.4543409242,6.0,25.7,4.283333333333333,9.053505766749067
Romania,ROU,2010,35.5,8399.5374234284,5.7,25.0,4.385964912280701,9.035931914675595
Romania,ROU,2011,35.9,9560.6755277458,5.6,24.9,4.446428571428571,9.165413665447108
Romania,ROU,2012,36.5,8929.95366231474,5.3,25.4,4.7924528301886795,9.097166484866571
Romania,ROU,2013,36.9,9497.67411615237,5.0,25.4,5.08,9.158802217734207
Romania,ROU,2014,36.0,10031.7710755404,4.9,24.5,5.0,9.213512443188531
Romania,ROU,2015,35.9,8977.01748158196,5.1,24.8,4.862745098039216,9.102422977129411
Romania,ROU,2016,34.4,9404.54005870715,5.6,23.7,4.232142857142858,9.148947836627244
Romania,ROU,2017,36.0,10727.9822007426,5.3,24.9,4.69811320754717,9.280610765819814
Romania,ROU,2018,35.8,12416.134317959,5.4,24.9,4.611111111111111,9.42675206049907
Romania,ROU,2019,34.8,12909.6104013244,5.7,24.5,4.298245614035087,9.465727305331441
Romania,ROU,2020,34.6,13009.1770573223,5.6,24.2,4.321428571428571,9.473410314880397
Romania,ROU,2021,33.9,14907.9803652143,6.0,24.0,4.0,9.609651943534578
Romania,ROU,2022,32.3,15503.551804598,5.9,22.6,3.830508474576271,9.64882442534053
Romania,ROU,2023,29.8,18244.4186876321,7.0,21.8,3.1142857142857143,9.811614486901306
Russian Federation,RUS,1993,45.4,2930.67016601563,4.7,34.7,7.382978723404255,7.982986401460004
Russian Federation,RUS,1996,46.1,2643.92919921875,4.5,35.5,7.888888888888889,7.8800214227078795
Russian Federation,RUS,1997,38.4,2737.57202148438,6.3,29.4,4.666666666666667,7.914826682996713
Russian Federation,RUS,1998,38.1,1834.86181640625,6.2,28.6,4.612903225806452,7.514724453242388
Russian Federation,RUS,1999,37.4,1330.75720214844,6.3,27.7,4.396825396825397,7.19350338413549
Russian Federation,RUS,2000,37.1,1771.59411621094,6.4,27.6,4.3125,7.479635050871107
Russian Federation,RUS,2001,36.9,2100.3525390625,6.6,27.9,4.2272727272727275,7.649860485366006
Russian Federation,RUS,2002,37.3,2377.52954101563,6.6,28.1,4.257575757575758,7.77381721958552
Russian Federation,RUS,2003,40.0,2975.123046875,6.1,30.3,4.967213114754099,7.998040677418534
Russian Federation,RUS,2004,40.3,4102.36474609375,6.0,30.5,5.083333333333333,8.319318853765985
Russian Federation,RUS,2005,41.3,5323.455078125,5.8,31.2,5.379310344827586,8.579877822309177
Russian Federation,RUS,2006,41.0,6920.19970703125,5.9,31.3,5.305084745762712,8.842199907592871
Russian Federation,RUS,2007,42.3,9101.2392578125,5.8,32.8,5.655172413793103,9.116165865410188
Russian Federation,RUS,2008,41.6,11635.2841796875,6.1,32.5,5.327868852459017,9.361797499992264
Russian Federation,RUS,2009,39.8,8562.82421875,6.4,31.1,4.859375,9.055185346817124
Russian Federation,RUS,2010,39.5,10674.990234375,6.4,30.6,4.78125,9.27565892328376
Russian Federation,RUS,2011,39.7,14305.33203125,6.5,31.1,4.7846153846153845,9.568387616067692
Russian Federation,RUS,2012,40.7,15401.8515625,6.3,32.2,5.111111111111112,9.642243012505682
Russian Federation,RUS,2013,40.9,15941.4482421875,6.4,32.4,5.062499999999999,9.676677804063205
Russian Federation,RUS,2014,36.9,14055.47265625,6.2,27.5,4.435483870967742,9.550767111821791
Russian Federation,RUS,2015,36.5,9277.7138671875,6.2,26.8,4.32258064516129,9.135370444912384
Russian Federation,RUS,2016,36.7,8663.158203125,6.2,27.0,4.354838709677419,9.066834623656327
Russian Federation,RUS,2017,35.5,10658.9130859375,6.5,26.2,4.030769230769231,9.274151730601806
Russian Federation,RUS,2018,35.3,11211.8876953125,6.7,26.3,3.925373134328358,9.324729895762207
Russian Federation,RUS,2019,35.7,11447.701171875,6.7,26.9,4.014925373134328,9.345544217809904
Russian Federation,RUS,2020,33.7,10108.3271484375,7.4,25.7,3.472972972972973,9.221114833282865
Russian Federation,RUS,2021,35.1,12425.029296875,6.9,26.6,3.8550724637681157,9.427468208859434
Russian Federation,RUS,2022,33.9,15619.6142578125,7.5,26.2,3.493333333333333,9.65628272768621
Russian Federation,RUS,2023,33.0,14159.3876953125,7.7,25.1,3.25974025974026,9.558133124456292
Rwanda,RWA,2000,48.5,251.86926386091,5.2,40.8,7.846153846153845,5.528910158688411
Rwanda,RWA,2005,52.0,324.016863847189,4.6,43.9,9.543478260869566,5.780795563348909
Rwanda,RWA,2010,47.2,593.624927744346,5.6,39.8,7.107142857142857,6.38624768514992
Rwanda,RWA,2013,45.1,704.92421851123,6.0,37.9,6.316666666666666,6.558090305561214
Rwanda,RWA,2016,43.7,729.519133812945,6.0,35.6,5.933333333333334,6.59238559628638
Rwanda,RWA,2023,39.4,1027.03446826565,7.4,33.4,4.513513513513513,6.934430771454604
Samoa,WSM,2002,40.7,1527.55790455937,6.3,32.5,5.158730158730159,7.331425598385765
Samoa,WSM,2008,42.0,3373.60639884263,6.4,34.0,5.3125,8.123737599170719
Samoa,WSM,2013,38.7,4023.5254013825,6.8,31.3,4.602941176470589,8.29991376282151
Sao Tome and Principe,STP,2000,32.1,529.089383412262,8.0,24.5,3.0625,6.271157384337884
Sao Tome and Principe,STP,2010,30.8,1045.20958234528,8.4,24.2,2.880952380952381,6.951972701558201
Sao Tome and Principe,STP,2017,40.7,1555.79477812888,6.4,32.8,5.124999999999999,7.349741805377325
Senegal,SEN,1991,54.0,913.399575796737,3.5,42.7,12.200000000000001,6.817173436328563
Senegal,SEN,1994,39.2,583.782776032181,6.8,31.5,4.632352941176471,6.369528954785371
Senegal,SEN,2001,41.2,637.213530563724,6.6,33.4,5.0606060606060606,6.4571048122167936
Senegal,SEN,2005,39.2,979.846101520171,6.2,30.0,4.838709677419355,6.887395520067529
Senegal,SEN,2011,40.3,1374.67591873844,6.1,31.0,5.081967213114754,7.225973286857178
Senegal,SEN,2018,38.3,1452.55612562445,7.1,30.8,4.338028169014085,7.281080128684835
Senegal,SEN,2021,36.2,1598.10676952274,7.3,28.8,3.945205479452055,7.3765749385640325
Serbia,SRB,2002,32.7,2390.73459447107,8.0,26.2,3.275,7.779355959403001
Serbia,SRB,2003,32.8,3153.9011312754,7.8,26.0,3.3333333333333335,8.056395419940785
Serbia,SRB,2004,35.5,3597.08798057009,7.3,27.9,3.821917808219178,8.187879902826603
Serbia,SRB,2005,36.5,3807.97417321786,6.9,28.7,4.159420289855072,8.244852613645048
Serbia,SRB,2006,29.7,4492.7136699046,8.5,23.8,2.8000000000000003,8.410212178996842
Serbia,SRB,2007,28.7,6081.08765700202,8.9,23.2,2.6067415730337076,8.712938849915414
Serbia,SRB,2008,27.6,7376.73517910716,9.3,22.5,2.419354838709677,8.906086432057375
Serbia,SRB,2009,28.0,6414.0448463847,9.0,22.5,2.5,8.76624537218137
Serbia,SRB,2010,29.0,5970.92660940072,8.6,23.0,2.674418604651163,8.694657405297567
Serbia,SRB,2012,39.9,6263.04086072815,4.7,28.6,6.085106382978723,8.74242110665041
Serbia,SRB,2013,39.4,7040.41812068781,4.7,28.2,6.0,8.8594228395316
Serbia,SRB,2014,40.4,6886.67809068704,4.3,28.6,6.651162790697675,8.837344112864798
Serbia,SRB,2015,40.5,5820.3215576888,4.4,29.2,6.636363636363636,8.669110789661225
Serbia,SRB,2016,38.8,5982.37030126471,4.5,27.3,6.066666666666666,8.696572139859216
Serbia,SRB,2017,36.1,6548.03653824187,5.2,25.5,4.903846153846153,8.78692051853683
Serbia,SRB,2018,35.0,7559.86165747394,5.9,25.4,4.305084745762711,8.930608169730212
Serbia,SRB,2019,34.5,7755.632986437,6.4,26.0,4.0625,8.956174695288947
Serbia,SRB,2020,35.0,8098.70955668849,6.6,27.1,4.106060606060606,8.999460013979633
Serbia,SRB,2021,33.1,9680.52798074468,7.1,25.9,3.647887323943662,9.177871722248542
Serbia,SRB,2022,32.8,10024.8191112596,6.9,24.7,3.579710144927536,9.212819208247351
Seychelles,SYC,1999,42.8,8243.23610099084,5.7,34.0,5.964912280701754,9.017148276507772
Seychelles,SYC,2006,42.8,12782.9938926475,5.8,33.7,5.810344827586207,9.455870964396453
Seychelles,SYC,2013,46.8,14821.2921476077,5.4,39.9,7.388888888888888,9.603820084496512
Seychelles,SYC,2018,32.1,18440.2340460932,7.1,23.9,3.3661971830985915,9.822290189334442
Sierra Leone,SLE,2003,40.2,413.817607346927,6.6,31.9,4.833333333333333,6.025425314785434
Sierra Leone,SLE,2011,34.0,761.146365577281,7.9,26.9,3.40506329113924,6.634825672583899
Sierra Leone,SLE,2018,35.7,845.914540460932,7.9,29.4,3.721518987341772,6.740418338500136
Slovak Republic,SVK,1992,20.2,2959.33644860111,11.7,18.3,1.5641025641025643,7.9927203494177395
Slovak Republic,SVK,1996,26.3,5247.70081044708,8.9,21.1,2.370786516853933,8.565545318794339
Slovak Republic,SVK,2004,27.1,10650.1290097126,8.7,22.1,2.540229885057472,9.27332728465224
Slovak Republic,SVK,2005,29.3,11641.5410321763,8.7,24.9,2.8620689655172415,9.362335103602941
Slovak Republic,SVK,2006,25.8,13167.8954730379,9.3,21.8,2.344086021505376,9.485536984932573
Slovak Republic,SVK,2007,24.7,16110.4817265237,9.5,20.8,2.1894736842105265,9.687225378053173
Slovak Republic,SVK,2008,26.0,18744.3192278346,9.2,21.4,2.3260869565217392,9.838646010977017
Slovak Republic,SVK,2009,27.2,16586.7527805228,8.6,21.8,2.5348837209302326,9.71635963048325
Slovak Republic,SVK,2010,27.3,16899.448680529,8.5,21.9,2.576470588235294,9.735036277925136
Slovak Republic,SVK,2011,26.5,18469.4354316836,8.7,21.0,2.4137931034482762,9.823872505952078
Slovak Republic,SVK,2012,26.1,17516.9691054078,8.6,20.5,2.3837209302325584,9.770925353258123
Slovak Republic,SVK,2013,28.1,18312.7805149823,8.3,22.2,2.6746987951807224,9.81535448386639
Slovak Republic,SVK,2014,26.1,18770.9289896545,8.4,20.3,2.4166666666666665,9.840064621677831
Slovak Republic,SVK,2015,26.5,16442.0760860018,8.5,20.9,2.4588235294117644,9.70759894324071
Slovak Republic,SVK,2016,25.2,16636.0769133073,8.7,19.9,2.2873563218390807,9.719328924157434
Slovak Republic,SVK,2017,23.2,17645.5298716761,9.4,18.4,1.957446808510638,9.778237765223587
Slovak Republic,SVK,2018,25.0,19573.3717031314,8.8,19.6,2.227272727272727,9.881925334928212
Slovak Republic,SVK,2019,23.2,19406.0589683582,9.5,18.8,1.9789473684210528,9.873340614246928
Slovak Republic,SVK,2020,24.2,19735.4858280801,9.1,19.0,2.087912087912088,9.890173605380973
Slovak Republic,SVK,2021,24.1,22123.3342114545,9.1,19.1,2.098901098901099,10.004388177163943
Slovak Republic,SVK,2022,24.1,21317.7943982363,8.4,18.2,2.1666666666666665,9.967297420687904
Slovak Republic,SVK,2023,23.8,24614.8734642794,9.1,18.8,2.065934065934066,10.111106151585117
Slovenia,SVN,1987,23.6,,10.4,20.4,1.9615384615384612,
Slovenia,SVN,1993,29.1,7254.58887417768,9.3,24.7,2.6559139784946235,8.889389495783956
Slovenia,SVN,1997,24.1,10436.7260661871,10.1,19.9,1.9702970297029703,9.253086217062569
Slovenia,SVN,1998,28.4,11131.5666628231,9.1,23.0,2.5274725274725274,9.317540194725245
Slovenia,SVN,1999,24.0,11401.4906790909,10.1,19.9,1.9702970297029703,9.341499387157834
Slovenia,SVN,2002,29.1,11639.1297780477,8.7,23.0,2.6436781609195403,9.362127957154552
Slovenia,SVN,2003,30.9,14711.674874253,8.2,23.6,2.878048780487805,9.5963966666825
Slovenia,SVN,2004,24.8,17103.8297783905,9.8,20.6,2.1020408163265305,9.747057681063204
Slovenia,SVN,2005,24.6,17969.7095907161,9.9,20.6,2.080808080808081,9.796442818863273
Slovenia,SVN,2006,24.4,19563.005059144,10.0,20.3,2.0300000000000002,9.88139556466906
Slovenia,SVN,2007,24.4,23725.1596001515,10.0,20.4,2.04,10.074291350543026
Slovenia,SVN,2008,23.7,27461.9764165315,10.2,20.1,1.970588235294118,10.220557651113996
Slovenia,SVN,2009,24.8,24501.7897290425,9.9,20.6,2.080808080808081,10.106501444029785
Slovenia,SVN,2010,24.9,23329.8417691156,9.7,20.7,2.134020618556701,10.05748858269996
Slovenia,SVN,2011,24.9,24940.6284841605,9.7,20.8,2.144329896907217,10.124253418762567
Slovenia,SVN,2012,25.6,22442.1417859955,9.4,21.1,2.24468085106383,10.018695800090759
Slovenia,SVN,2013,26.2,23236.9655321695,9.2,21.4,2.3260869565217392,10.053499631535798
Slovenia,SVN,2014,25.7,24013.0682060959,9.4,21.2,2.25531914893617,10.086353469726403
Slovenia,SVN,2015,25.4,20697.2748530619,9.6,21.0,2.1875,9.937757320976354
Slovenia,SVN,2016,24.8,21447.8377796036,9.7,20.6,2.123711340206186,9.973379116459535
Slovenia,SVN,2017,24.2,23303.077705959,10.0,20.4,2.04,10.056340721215133
Slovenia,SVN,2018,24.6,25888.0481065655,10.1,21.0,2.0792079207920793,10.161536678113812
Slovenia,SVN,2019,24.4,25814.1687167572,10.1,20.7,2.0495049504950495,10.158678795236376
Slovenia,SVN,2020,24.0,25392.0651093612,10.3,20.5,1.9902912621359221,10.142192006931191
Slovenia,SVN,2021,24.3,29192.8401933019,10.2,20.6,2.0196078431372553,10.281678759330694
Slovenia,SVN,2022,24.3,28360.3041467268,10.2,20.7,2.0294117647058822,10.252745705085271
Slovenia,SVN,2023,24.7,32660.4753581346,10.0,20.6,2.06,10.393920921168524
Solomon Islands,SLB,2005,46.1,1144.49233397681,5.0,35.7,7.140000000000001,7.042716441228476
Solomon Islands,SLB,2012,37.1,2066.25738638356,7.0,29.2,4.171428571428572,7.633494223906127
South Africa,ZAF,1993,59.3,3399.64009566241,2.9,46.7,16.10344827586207,8.131424850784361
South Africa,ZAF,2000,57.8,3217.84693448467,3.1,44.9,14.483870967741934,8.076467761002995
South Africa,ZAF,2005,64.8,5836.87663325127,2.6,54.2,20.846153846153847,8.671951109679986
South Africa,ZAF,2008,63.0,6184.75474328399,2.6,51.3,19.73076923076923,8.729842630569712
South Africa,ZAF,2010,63.4,7973.47195771517,2.5,51.3,20.52,8.98387530524639
South Africa,ZAF,2014,63.0,6856.73137092522,2.4,50.5,21.041666666666668,8.832986130627399
South Sudan,SSD,2009,46.3,1323.22068747862,3.9,33.2,8.512820512820515,7.187823958577848
South Sudan,SSD,2016,44.0,1323.22068747862,4.9,33.0,6.73469387755102,7.187823958577848
Spain,ESP,1980,34.5,6204.14321544225,7.0,25.9,3.6999999999999997,8.732972608401726
Spain,ESP,1985,34.4,4696.29879620729,7.3,26.4,3.6164383561643834,8.454529987296224
Spain,ESP,1990,32.0,13795.0159385128,7.8,24.5,3.141025641025641,9.532062642034031
Spain,ESP,1993,35.7,13330.3798192211,6.5,26.2,4.030769230769231,9.497800906331793
Spain,ESP,1994,35.1,13405.704414883,6.6,25.6,3.8787878787878793,9.503435597956566
Spain,ESP,1995,35.7,15460.9110266653,6.5,26.5,4.076923076923077,9.64607024839134
Spain,ESP,1996,36.5,16100.6215831114,6.1,26.3,4.311475409836066,9.68661315787397
Spain,ESP,1997,35.3,14722.3717633536,6.6,25.9,3.9242424242424243,9.597123504531417
Spain,ESP,1998,34.6,15382.3348573373,6.7,25.5,3.8059701492537314,9.640975042807776
Spain,ESP,1999,33.8,15707.9473068138,7.2,25.4,3.5277777777777777,9.661922061147697
Spain,ESP,2000,34.1,14743.2671031455,7.0,25.4,3.6285714285714286,9.598541789971568
Spain,ESP,2003,31.8,21522.0170990262,7.2,24.0,3.333333333333333,9.9768317412506
Spain,ESP,2004,33.3,24925.0267844576,6.9,24.8,3.5942028985507246,10.123627669431572
Spain,ESP,2005,32.4,26450.9530130382,7.0,24.3,3.4714285714285715,10.183047467376038
Spain,ESP,2006,33.5,28421.686527407,6.7,24.9,3.716417910447761,10.25490774286739
Spain,ESP,2007,34.1,32652.015594702,6.7,25.6,3.8208955223880596,10.393661866174403
Spain,ESP,2008,34.2,35603.248328071,6.6,25.6,3.8787878787878793,10.480192157848068
Spain,ESP,2009,34.9,32279.8208476151,6.3,25.9,4.111111111111111,10.382197572418518
Spain,ESP,2010,35.2,30658.7422282912,6.3,26.0,4.126984126984127,10.330673128371389
Spain,ESP,2011,35.7,31824.6219134777,6.0,25.9,4.316666666666666,10.367995543181516
Spain,ESP,2012,35.4,28456.4438151477,6.1,25.8,4.229508196721312,10.256129910046859
Spain,ESP,2013,36.2,29228.846559842,5.7,25.9,4.5438596491228065,10.28291139649337
Spain,ESP,2014,36.1,29707.765509467,5.7,26.0,4.56140350877193,10.299163755580002
Spain,ESP,2015,36.2,25982.4416197775,5.8,26.2,4.517241379310345,10.165176266554539
Spain,ESP,2016,35.8,26755.6061149398,5.8,25.8,4.448275862068966,10.19449930475678
Spain,ESP,2017,34.7,28381.3425596906,6.2,25.4,4.096774193548387,10.253487256138124
Spain,ESP,2018,34.7,30602.4212881113,6.2,25.3,4.080645161290323,10.328834411872553
Spain,ESP,2019,34.3,29786.5245689007,6.2,24.9,4.016129032258064,10.301811374547727
Spain,ESP,2020,34.9,27233.9426461608,6.0,25.0,4.166666666666667,10.21221936571773
Spain,ESP,2021,33.9,30799.4775937775,6.4,24.7,3.8593749999999996,10.335253007576831
Spain,ESP,2022,33.6,30319.4987196616,6.6,24.8,3.757575757575758,10.319546306626945
Spain,ESP,2023,33.4,33493.2225409111,6.5,24.5,3.769230769230769,10.419098385133672
Sri Lanka,LKA,1985,32.5,384.611537689196,8.3,26.4,3.1807228915662646,5.9522338318965895
Sri Lanka,LKA,1990,32.4,491.213686238493,8.7,27.5,3.1609195402298855,6.196879239308152
Sri Lanka,LKA,1995,35.4,741.838255293455,8.0,29.0,3.625,6.609131234625535
Sri Lanka,LKA,2002,40.2,834.936014905338,7.0,32.7,4.671428571428572,6.727355093058832
Sri Lanka,LKA,2006,39.7,1388.89739119932,7.0,32.3,4.614285714285714,7.236265467598947
Sri Lanka,LKA,2009,36.1,2026.65939950702,7.8,29.6,3.794871794871795,7.6141441005161115
Sri Lanka,LKA,2012,38.7,3327.77613691283,7.3,31.9,4.36986301369863,8.110059533125968
Sri Lanka,LKA,2016,39.3,4149.19190775593,7.1,32.6,4.591549295774648,8.330668873241477
Sri Lanka,LKA,2019,37.7,4081.94772722003,7.4,30.8,4.162162162162162,8.314329537609215
St. Lucia,LCA,1995,42.6,5147.92024022295,5.2,32.5,6.25,8.54634807524381
St. Lucia,LCA,2015,43.7,10334.9860823918,5.5,34.1,6.2,9.243290125466853
Sudan,SDN,2009,35.4,1178.22180175781,6.8,26.7,3.926470588235294,7.071761633209213
Sudan,SDN,2014,34.2,1275.43835449219,7.8,27.8,3.5641025641025643,7.151045205949145
Suriname,SUR,1999,57.5,1898.1801816053,1.2,42.0,35.0,7.548650907016717
Suriname,SUR,2022,39.2,6084.43876736445,5.9,30.1,5.101694915254237,8.71348976901752
Sweden,SWE,1975,24.3,10102.6388909372,10.1,19.1,1.8910891089108912,9.220551945033051
Sweden,SWE,1981,22.9,15563.8332773497,10.1,17.9,1.7722772277227723,9.652705121977531
Sweden,SWE,1987,23.1,21760.9646490625,10.5,18.6,1.7714285714285716,9.987873031286105
Sweden,SWE,1992,24.9,32753.4287003642,9.8,19.7,2.010204081632653,10.396762928724344
Sweden,SWE,1995,25.2,30254.0273028727,9.5,19.7,2.0736842105263156,10.317384588576708
Sweden,SWE,2000,27.0,29632.5890811623,9.6,21.8,2.2708333333333335,10.29663001714714
Sweden,SWE,2001,26.5,27259.3174300217,9.8,21.5,2.193877551020408,10.213150665686182
Sweden,SWE,2002,26.2,29957.7776664916,9.7,20.9,2.154639175257732,10.307544258194069
Sweden,SWE,2003,25.3,37292.2419727801,9.4,20.1,2.138297872340426,10.52654059399309
Sweden,SWE,2004,26.1,42758.0048564929,9.3,21.1,2.268817204301075,10.663311704941265
Sweden,SWE,2005,26.8,43378.4077394363,8.7,21.1,2.4252873563218396,10.677717078761079
Sweden,SWE,2006,26.4,46531.3762240485,9.2,21.1,2.2934782608695654,10.747882121535374
Sweden,SWE,2007,27.1,53568.3057787832,8.9,21.6,2.4269662921348316,10.888712862068802
Sweden,SWE,2008,28.1,55817.1759726485,8.6,22.4,2.6046511627906974,10.929836914134562
Sweden,SWE,2009,27.3,46707.6425044751,8.6,21.4,2.488372093023256,10.751663081327038
Sweden,SWE,2010,27.7,52542.5759090299,8.6,21.8,2.5348837209302326,10.869379089617276
Sweden,SWE,2011,27.6,60379.4814599322,8.5,21.6,2.5411764705882356,11.008404615279803
Sweden,SWE,2012,27.6,57749.5615420853,8.5,21.6,2.5411764705882356,10.963871036010374
Sweden,SWE,2013,28.8,60843.9888799369,8.1,22.2,2.740740740740741,11.016068307668105
Sweden,SWE,2014,28.4,59583.4584491714,8.4,22.2,2.642857142857143,10.995133271732174
Sweden,SWE,2015,29.2,51188.1652120493,8.2,22.9,2.7926829268292686,10.843263636106574
Sweden,SWE,2016,29.6,51703.5088332851,8.1,23.3,2.8765432098765435,10.853280927309282
Sweden,SWE,2017,28.8,53210.2233318965,8.3,22.3,2.686746987951807,10.882005824760643
Sweden,SWE,2018,30.0,54018.4554391861,7.8,22.9,2.9358974358974357,10.897081034549574
Sweden,SWE,2019,29.3,51648.9892820514,8.1,22.7,2.802469135802469,10.85222590576099
Sweden,SWE,2020,28.9,52568.5726980146,8.2,22.4,2.731707317073171,10.8698737429411
Sweden,SWE,2021,29.8,60647.5416365347,7.8,22.7,2.91025641025641,11.012834379940378
Sweden,SWE,2022,31.6,54836.8907235124,7.4,24.7,3.3378378378378377,10.91211843483171
Sweden,SWE,2023,29.3,54950.2834725622,7.9,22.3,2.8227848101265822,10.914184118554807
Switzerland,CHE,1982,36.0,17999.969257078,7.5,28.2,3.76,9.798125328936733
Switzerland,CHE,1992,33.9,40713.6881521435,7.6,26.0,3.4210526315789473,10.61431963312287
Switzerland,CHE,2000,33.4,38865.021939688,7.9,25.5,3.2278481012658227,10.567849946174336
Switzerland,CHE,2002,31.7,42458.7384679187,8.2,23.7,2.8902439024390247,10.656288023744708
Switzerland,CHE,2004,31.6,54659.4571488233,8.2,23.6,2.878048780487805,10.908877528017142
Switzerland,CHE,2006,33.9,59011.0324592016,7.4,26.0,3.513513513513513,10.985479696241175
Switzerland,CHE,2007,34.3,64989.1553256031,7.4,26.7,3.608108108108108,11.081975693813675
Switzerland,CHE,2008,33.8,74175.1927898555,7.5,26.3,3.506666666666667,11.214185044277391
Switzerland,CHE,2009,32.9,71568.3123885672,7.8,25.6,3.2820512820512824,11.17840769058272
Switzerland,CHE,2010,32.6,76531.3729407691,7.8,25.4,3.2564102564102564,11.245456039545951
Switzerland,CHE,2011,31.7,90476.7589651577,7.9,24.6,3.1139240506329116,11.412848289692617
Switzerland,CHE,2012,31.6,85836.2076767359,8.1,25.0,3.0864197530864197,11.360196197353076
Switzerland,CHE,2013,32.5,87304.3305813557,7.9,25.5,3.2278481012658227,11.377155346340276
Switzerland,CHE,2014,32.5,88724.9909402638,7.8,25.5,3.269230769230769,11.393296875404394
Switzerland,CHE,2015,32.3,83806.4476003837,7.8,25.2,3.230769230769231,11.336265223849127
Switzerland,CHE,2016,33.0,82153.0745447889,7.7,25.8,3.3506493506493507,11.316339548751554
Switzerland,CHE,2017,32.7,82254.3769269767,7.7,25.5,3.311688311688312,11.317571882129405
Switzerland,CHE,2018,33.1,85217.3691512274,7.5,25.8,3.44,11.35296055531743
Switzerland,CHE,2019,34.0,84121.9310304414,7.4,26.6,3.5945945945945947,11.340022585216989
Switzerland,CHE,2020,33.7,85897.7843338323,7.5,26.4,3.52,11.360913314087094
Switzerland,CHE,2021,33.8,93664.7736696111,7.5,26.6,3.546666666666667,11.447477449510572
Switzerland,CHE,2022,33.8,94394.5106803525,7.4,26.6,3.5945945945945947,11.455238200870303
Syrian Arab Republic,SYR,1996,35.2,918.195857362788,7.8,28.6,3.666666666666667,6.822410720111182
Syrian Arab Republic,SYR,2003,37.5,1220.179077256,7.2,29.9,4.152777777777778,7.106752911591557
Syrian Arab Republic,SYR,2006,40.1,1718.78347217338,6.1,30.9,5.065573770491803,7.449372035944309
Syrian Arab Republic,SYR,2009,40.4,2462.20193643202,6.3,31.6,5.015873015873016,7.808811324677351
Syrian Arab Republic,SYR,2022,26.6,1051.67149587463,9.2,21.1,2.2934782608695654,6.95813607825352
Tajikistan,TJK,1999,29.5,175.023764735625,8.3,23.3,2.8072289156626504,5.1649217631930195
Tajikistan,TJK,2003,32.7,233.58124845289,7.9,25.6,3.240506329113924,5.453529975698238
Tajikistan,TJK,2004,33.6,305.745158587502,7.8,26.5,3.3974358974358974,5.722751939895723
Tajikistan,TJK,2007,32.2,516.997210618914,7.4,25.1,3.391891891891892,6.248037479172625
Tajikistan,TJK,2009,30.8,664.795655734657,8.4,24.1,2.869047619047619,6.499479708824726
Tajikistan,TJK,2015,34.0,956.916310930656,7.4,26.4,3.567567567567567,6.863715938235779
Tajikistan,TJK,2021,32.4,896.748053372182,7.6,24.5,3.223684210526316,6.798774945651387
Tajikistan,TJK,2022,39.5,1052.17949484894,6.4,31.3,4.890625,6.958619001223276
Tajikistan,TJK,2023,38.0,1178.47990060249,6.6,29.9,4.53030303030303,7.071980667162856
Tajikistan,TJK,2024,36.1,1341.20229027672,7.1,28.2,3.971830985915493,7.201321722223124
Tanzania,TZA,1991,35.3,276.452453613281,7.2,27.1,3.763888888888889,5.622038848176934
Tanzania,TZA,2000,37.3,401.698150634766,6.8,28.9,4.25,5.995700937507903
Tanzania,TZA,2007,40.3,543.198303222656,6.3,31.9,5.063492063492063,6.2974744525699755
Tanzania,TZA,2011,37.8,775.392761230469,7.4,30.9,4.175675675675675,6.653369689663808
Tanzania,TZA,2018,40.5,1023.10626220703,6.9,33.1,4.797101449275362,6.930598633682338
Thailand,THA,1981,45.2,748.156726132308,5.4,35.5,6.5740740740740735,6.617612482941629
Thailand,THA,1988,43.8,1164.20096229495,6.1,35.3,5.786885245901639,7.0597902614091455
Thailand,THA,1990,45.3,1559.11209344755,5.9,36.1,6.11864406779661,7.351871767337402
Thailand,THA,1992,47.9,1971.60879910694,5.4,38.6,7.148148148148148,7.586605137748298
